GISJOIN,ZCTA5CE10
G2200670950300,71220
G2200670950200,71220
G2200670950500,71220
G2200670950800,71220
G2200670950400,71220
G1800890020100,46394
G1800890040200,46394
G1800890040100,46394
G2400390930101,21853
G2400390930102,21853
G2400390930200,21853
G2500050640200,02724
G2500050640500,02724
G2500050640300,02724
G2500050640400,02724
G2600710000100,49920
G2600710000500,49920
G2701190020300,56721
G2701190020100,56721
G2701190020200,56721
G2500010012200,02668
G2800050950300,39645
G2800050950100,39645
G2901860960400,63670
G2901860960300,63670
G2901860960200,63670
G2901530470200,65655
G2901530470100,65655
G2601190910300,49746
G2601190910100,49746
G2500170324101,01460
G2500170324102,01460
G3500450942801,87420
G3500450942802,87420
G3500450942803,87420
G3600810099900,11359
G3601030124500,11702
G3601030124601,11702
G3601030124602,11702
G3700550970601,27954
G3601030158317,11789
G4000410375601,74346
G4000410376000,74346
G4100630960300,97828
G4100650970200,97058
G4100650970500,97058
G4100650970100,97058
G4100650970300,97058
G4100650970400,97058
G4100650970700,97058
G3600590300800,11020
G4500730030901,29693
G4500730031100,29693
G4500730031000,29693
G4500690960200,29512
G4500690960302,29512
G4500690960301,29512
G4500010950300,29655
G4500070011700,29655
G3101570953900,69341
G3101570953800,69341
G3101570953200,69341
G4801170950600,79045
G4801170950400,79045
G4801170950500,79045
G4801170950300,79045
G4800690950100,79045
G4100410951600,97394
G4100190020000,97467
G4100190010000,97467
G3400190011400,08822
G3400190011301,08822
G3400190011304,08822
G3400190011303,08822
G3400190011202,08822
G3400190011302,08822
G5300310950702,98331
G5300090000300,98331
G5300610050600,98020
G5300610050500,98020
G5300610050700,98020
G5400570010600,26726
G5400570010200,26726
G5500750960600,54177
G5500750960900,54177
G5600370971000,82901
G5600370970902,82901
G5600370971100,82901
G5600370971600,82901
G5600370971200,82901
G5600370970903,82901
G5600370970901,82901
G5600270957200,82225
G5600030962800,82431
G0100270958900,36266
G0100870231500,36866
G0100650040000,35474
G0101030005500,35622
G0100730010001,35023
G0100730014001,35023
G0100730014002,35023
G0100730013902,35023
G0100730010002,35023
G0101330965501,35540
G0101270020600,35501
G0101270020400,35501
G0101270020100,35501
G0101330965503,35541
G0101330965502,35541
G0202610000300,99686
G0201100000500,99801
G0201100000400,99801
G0201100000100,99801
G0201100000600,99801
G0201100000200,99801
G0201100000300,99801
G0200900001200,99712
G0200900001900,99712
G0400250001601,86322
G0400250001602,86322
G0501430011300,72701
G0501430010600,72701
G0501430011101,72701
G0501430011102,72701
G0501430010104,72701
G0500390970300,71742
G0600890011600,96003
G0600890010806,96003
G0600890011802,96003
G0600890010702,96003
G0600890011801,96003
G0600890010805,96003
G0600890010803,96003
G0600890010703,96003
G0600890011803,96003
G0600890010807,96003
G0600890010804,96003
G0600890010704,96003
G0600290005506,93560
G0600290005801,93560
G0600290005802,93560
G0600790010202,93446
G0600790010102,93446
G0600790010204,93446
G0600790010002,93446
G0600790010205,93446
G0600790010016,93446
G0600790010201,93446
G0600790010101,93446
G0600370234300,90008
G0600370234000,90008
G0600370236100,90008
G0600370236000,90008
G0600370234200,90008
G0600370236400,90008
G0600370236204,90008
G0600370236202,90008
G0600230010200,95555
G4100050022602,97045
G4100050023002,97045
G4100050023100,97045
G4100050023001,97045
G4100050022400,97045
G4100050022302,97045
G4100050022301,97045
G4100050022606,97045
G4100050022605,97045
G4100050022603,97045
G4100050022500,97045
G0600370207301,90014
G0600230010902,95526
G0600930000600,96032
G0800450952002,81650
G0800450952001,81650
G0800830969100,81328
G0800510963700,81230
G0800510963600,81230
G0800510963800,81224
G0800010008353,80019
G1200110010503,33076
G1200110010603,33076
G1200110010611,33076
G1200110010612,33076
G1200990007011,33434
G1200990007746,33434
G1200990007747,33434
G1200990007716,33434
G1200990007744,33434
G1200990007010,33434
G1300630040617,30281
G1301510070204,30281
G1301510070114,30281
G1301510070111,30281
G1301510070109,30281
G1300630040616,30281
G1301510070110,30281
G1301510070104,30281
G1302470060403,30281
G1301510070106,30281
G1301510070113,30281
G1302250040101,31030
G1302250040400,31030
G1302250040302,31030
G1302250040301,31030
G1302250040200,31030
G1300790070202,31030
G1301930000400,31063
G1303130001100,30721
G1303130001300,30721
G1303130000200,30721
G1303130000302,30721
G1303130000301,30721
G1303130001000,30721
G1303130001200,30721
G1303130000400,30721
G1303130001500,30721
G1301210001100,30309
G1301210000400,30309
G1301210009101,30309
G1301210009102,30309
G1301210000500,30309
G1303170010102,30660
G1302150010608,31907
G1302150010607,31907
G1302150010703,31907
G1302150002100,31907
G1302150010702,31907
G1302150010701,31907
G1302150010606,31907
G1302150001000,31907
G1302150010605,31907
G1302150010602,31907
G1302150010502,31907
G1302150010501,31907
G1302150010104,31907
G1500030009504,96786
G1500030009000,96786
G1500030009501,96786
G1500030009300,96786
G1500030980600,96786
G1500030009100,96786
G1500030009507,96786
G1500030009502,96786
G1500030010000,96786
G1500030009200,96786
G1500030009400,96786
G1500090031405,96761
G1500090031503,96761
G1500090031501,96761
G1500090031502,96761
G1500090031404,96761
G1500090031402,96761
G1500090032000,96761
G1700770010600,62966
G1700770010800,62966
G1700770010400,62966
G1700770010700,62966
G1700310807900,60712
G1700310808002,60712
G1700310808001,60712
G1700310834600,60621
G1700310681300,60621
G1700310834500,60621
G1700310680500,60621
G1700310681000,60621
G1700310681100,60621
G1700310680600,60621
G1700310690300,60621
G1700310680900,60621
G1700310834800,60621
G1700310681200,60621
G1700310681400,60621
G1700310834700,60621
G1700310691100,60621
G1700310806700,60203
G1801790040100,46777
G1901870010300,50543
G2000790030600,67114
G2000790030400,67114
G2000790030200,67114
G2000790030100,67114
G2000790030500,67114
G2000790030300,67114
G2100730070500,40601
G2100730071000,40601
G2100730070800,40601
G2100730070600,40601
G2100730070100,40601
G2100730071100,40601
G2100730071200,40601
G2100730070401,40601
G2100730070402,40601
G2100730070702,40601
G2100730070701,40601
G2101970970200,40312
G2101370920400,40419
G2100010970200,42728
G2100010970402,42728
G2100010970401,42728
G2100010970300,42728
G2100010970500,42728
G2100010970600,42728
G2100010970100,42728
G2101190960500,41701
G2101930970600,41701
G2101930970500,41701
G2101930970400,41701
G2101930970300,41701
G2300310030100,04083
G2300030952900,04497
G2300270046001,04354
G2300030951800,04769
G2300030951900,04769
G2300030952000,04769
G2300190020500,04410
G2400470951300,21863
G2400470951200,21863
G2500170383200,01702
G2500170383102,01702
G2500170384002,01702
G2500170383101,01702
G2500170383300,01702
G2500170383400,01702
G2500170383501,01702
G2500170383502,01702
G2500170385202,01721
G2500170385100,01721
G2500170385201,01721
G2600790950400,49633
G2601630551600,48225
G2601630551500,48225
G2601630551400,48225
G2601630551300,48225
G2601030002500,49841
G2601030002400,49841
G2601030002600,49841
G2601630516000,48214
G2601630515700,48214
G2601630515600,48214
G2601630515400,48214
G2601630515300,48214
G2601630513700,48214
G2601630515200,48214
G2601630514500,48214
G2601630514100,48214
G2601630513900,48214
G2601630513600,48214
G2601630570800,48141
G2601630570900,48141
G2601630570200,48141
G2601630570600,48141
G2601630570400,48141
G2601630571000,48141
G2601630570500,48141
G2601630570100,48141
G2601630520400,48201
G2601630520300,48201
G2601630522500,48201
G2601630517500,48201
G2601630517300,48201
G2601630521800,48201
G2700570070100,56461
G2700570070300,56461
G2700030050602,55433
G2700030050605,55433
G2700030050606,55433
G2700030050710,55433
G2700030050607,55433
G2700030050610,55433
G2700030050709,55433
G2700030050608,55433
G2801610950100,38922
G2800890030600,39046
G2800890030700,39046
G2800890030900,39046
G2800890030201,39046
G2800890030500,39046
G2800890030800,39046
G2800890030400,39046
G2801350950100,38921
G2801350950200,38921
G2800270950200,38614
G2800270950700,38614
G2800270950400,38614
G2800270950500,38614
G2800270950600,38614
G2800270950300,38614
G2900290950600,65052
G2901390970200,63361
G2900730960200,65041
G2900730960100,65041
G3000130010600,59412
G3000310000103,59714
G3000310000101,59714
G3000310000102,59714
G3000470940303,59860
G3000470940301,59860
G3101130957500,69163
G3300130030000,03046
G3400310196401,07442
G3400310196402,07442
G3400390032500,07205
G3400390032400,07205
G3400390032300,07205
G3400390032200,07205
G3400030040002,07649
G3400030040001,07649
G3500450943000,87455
G3600890492800,13646
G3600890492900,13646
G3601030158710,11973
G3600610001300,10006
G3600290005400,14216
G3600290004800,14216
G3600290004900,14216
G3600290005000,14216
G3600290005100,14216
G3600610014700,10023
G3600610015500,10023
G3600610015900,10023
G3600610016100,10023
G3600610015700,10023
G3600610015300,10023
G3600610014500,10023
G3600610014900,10023
G3600610015100,10069
G3700590080100,27028
G3700590080600,27028
G3700590080200,27028
G3700590080700,27028
G3700590080500,27028
G3700210002702,28787
G3700210002703,28787
G3700210002804,28787
G3700210002803,28787
G3701630970400,28382
G3701230960300,27371
G3701230960200,27371
G3800170040600,58051
G3900610027000,45229
G3900610006600,45229
G3900610006800,45229
G3900610006500,45229
G3900590977600,43725
G3900590977700,43725
G3900590977500,43725
G3900590977300,43725
G3900590977400,43725
G4000090966800,73662
G4001090109201,73007
G4000590952200,73848
G4100030010800,97370
G4100030010900,97370
G4100190170000,97496
G4100710030602,97128
G4100710030601,97128
G4100710030702,97128
G4100710030801,97128
G4100710030802,97128
G4100710030701,97128
G4100550950100,97065
G4200450406202,19015
G4200450406401,19015
G4200450406201,19015
G4200450406100,19015
G4200450406300,19015
G4200650950900,15767
G4200650951100,15767
G4200650951200,15767
G4200650951000,15767
G4200650951300,15767
G4200450403800,19076
G4201250796000,15323
G4201250731000,15323
G4200910207900,18076
G4500170950200,29135
G4500150020202,29468
G4500630020905,29073
G4500630021033,29073
G4500630021019,29073
G4500630021018,29073
G4500630020507,29073
G4500630020906,29073
G4500630021009,29073
G4500630021017,29073
G4500630020908,29073
G4500630021020,29073
G4500630020907,29073
G4500670950100,29571
G4500670950700,29571
G4500670950600,29571
G4500670950200,29571
G4701070970800,37370
G4700110011201,37310
G4700810950100,37098
G4802010222401,77037
G4802010221600,77037
G4802010221700,77037
G4800210950801,78612
G4802230950800,75482
G4802230950100,75482
G4802230950401,75482
G4802230950402,75482
G4802230950600,75482
G4802230950500,75482
G4802230950300,75482
G4800130960100,78064
G4800130960402,78064
G4800250950300,78102
G4800250950201,78102
G4800250950202,78102
G4800250950500,78102
G4800250950400,78102
G4801950950300,79081
G4802730020100,78363
G4802730020200,78363
G4802730020300,78363
G4802730020400,78363
G4802730020500,78363
G4803550001602,78416
G4803550001801,78416
G4803550001701,78416
G4900410975100,84654
G5000270965400,05772
G4804510001500,76908
G5101750200400,23851
G5106200090200,23851
G5106200090100,23851
G5101850020500,24639
G5101670030401,24266
G5101910010300,24210
G5101910010402,24210
G5101910010501,24210
G5101910010502,24210
G5101830870300,23890
G5101830870201,23890
G5101210020500,24060
G5101210020600,24060
G5101210020700,24060
G5101210021300,24060
G5101210020100,24060
G5101210021200,24060
G5101210020300,24060
G5101210020400,24060
G5101550980100,24060
G5101210020202,24060
G5101210020201,24060
G5107400213002,23703
G5107400213101,23703
G5107400213001,23703
G5107400213103,23703
G5107400213104,23703
G5101810860100,23881
G5300190970200,99166
G5300150002001,98611
G5300150002002,98611
G5400430955500,25523
G5400330032102,26330
G5400330032101,26330
G5400330031100,26330
G5400850962300,26415
G5400390011800,25045
G5400390011200,25045
G5400230969500,26833
G5400230969400,26833
G5501130940000,54843
G5501130100500,54843
G5501130100300,54843
G5501250940000,54538
G5500810950400,54656
G5500810950300,54656
G5500810950200,54656
G5500250002700,53714
G5500250003001,53714
G5500250002601,53714
G5500250003002,53714
G5600350000101,83113
G7200610040101,00965
G7200610040103,00965
G7200610040102,00965
G0100790979200,35672
G0100790979300,35672
G1200860003801,33154
G1200860003804,33154
G1200860003803,33154
G1301910980000,31331
G1301910110200,31331
G1301910110100,31331
G1301910110300,31331
G0600370275602,90094
G4100090971100,97064
G5100330030100,22427
G4200830420800,16749
G0100310010700,36477
G0100610050100,36477
G0800070940400,81147
G0800070974400,81147
G0800070974200,81147
G0800830941100,81334
G1000050051205,19944
G1200450960200,32456
G1200590960200,32464
G1302130010100,30711
G0900010020900,06907
G0900010021000,06907
G0900010020700,06907
G1300570090100,30107
G1300570090501,30107
G1201110382109,34987
G1200630210600,32448
G1200630211100,32448
G1200630211000,32448
G1200190031101,32068
G1200190030202,32068
G1200190030201,32068
G1200190030902,32068
G1200190030203,32068
G1200190030103,32068
G2102350920700,40769
G2102350920600,40769
G2102350920500,40769
G2102350920800,40769
G1800730101300,47977
G2200790010100,71328
G2102310920700,42633
G2102310920400,42633
G2102310920300,42633
G2102310920200,42633
G2102310920100,42633
G2500090202101,01907
G2500090202102,01907
G2500090202200,01907
G2600290000500,49782
G2601090960300,49887
G2601090960200,49887
G1900570000300,52601
G1900570000500,52601
G1900570000900,52601
G1900570000600,52601
G1900570001000,52601
G1900570000200,52601
G1900570000400,52601
G1900570000700,52601
G2801030950300,39341
G2801030950100,39341
G2801030950200,39341
G2600910060402,49253
G3200310003501,89412
G3400250808300,07717
G3400030016000,07632
G3600450061700,13605
G3701150010700,28754
G3900530954100,45631
G3900530953900,45631
G3900530954000,45631
G4001390950600,73945
G3900230002605,45502
G3900230003200,45502
G3900230003002,45502
G3900230003102,45502
G3900230002602,45502
G3900230002200,45502
G4500450004102,29635
G4600190967700,57717
G3700490961001,28562
G3700490960403,28562
G3700490960402,28562
G3700490960401,28562
G3700490960404,28562
G3700490960500,28562
G3700490960600,28562
G4804190950100,75954
G4900230010200,84083
G4900030960100,84083
G4100090970700,97051
G4100090970500,97051
G4100090970800,97051
G5101710040600,22824
G3700930970300,28376
G3700930970202,28376
G3700930970101,28376
G3700930970201,28376
G3700930970103,28376
G3700930970102,28376
G4500430920800,29440
G4500430920400,29440
G4500430920301,29440
G4500430920700,29440
G4500430920302,29440
G4500430920505,29440
G4500430920600,29440
G3600330951100,12986
G3600330951200,12986
G5300090000400,98363
G5300090000800,98363
G5300090000700,98363
G5300090000600,98363
G5400990020800,25514
G3800970970300,58045
G3800970970400,58045
G4200270010400,16866
G4200270010300,16866
G3901210968300,43773
G3900590977100,43773
G0101190011500,36925
G0101250010703,35490
G0100430965402,35077
G0100430965401,35077
G0100430965100,35077
G0100930964700,35594
G0100570020100,35594
G0500510010400,71909
G0500510012002,71909
G0501450071200,72012
G0500890960201,72687
G0500890960100,72687
G0500890960300,72687
G0600790011901,93420
G0600790011800,93420
G0600790011504,93420
G0600790011902,93420
G0600070001600,95973
G0601030000100,95973
G0600070000103,95973
G0600070000201,95973
G0600070000300,95973
G0600070000501,95973
G0600070001400,95973
G0600070000202,95973
G0600070000402,95973
G0600070000401,95973
G0600070000104,95973
G0600370574700,90822
G0600330001100,95451
G0600330000900,95451
G0600370108103,91326
G0600370111204,91326
G0600370108202,91326
G0600370111206,91326
G0600370108201,91326
G0600370108104,91326
G0600370108102,91326
G0600370108101,91326
G0600230010700,95503
G0600230000400,95503
G0600230000700,95503
G0600230010600,95503
G0600230000300,95503
G0600770000100,95202
G0600770000402,95202
G0601110000800,93060
