GISJOIN,ZCTA5CE10
G4802010410100,77019
G4802010410200,77019
G4802010410400,77019
G4802010411200,77019
G4802010410300,77019
G4802010411100,77019
G0600290005404,93555
G0600290005403,93555
G0600290005300,93555
G0600290005401,93555
G0600290005402,93555
G4802010313600,77021
G4802010313400,77021
G4802010313500,77021
G4802010313200,77021
G4802010313300,77021
G4802010313700,77021
G4802010313800,77021
G0801230001700,80645
G4801130010000,75247
G4100390000902,97461
G4000410975800,74331
G2200290990100,71334
G2200290990200,71334
G0100750030200,35576
G0600650044504,92241
G0600650045206,92241
G4802010311900,77023
G4802010311800,77023
G4802010310600,77023
G4802010310300,77023
G4802010310700,77023
G4802010311200,77023
G4802010430800,77024
G4802010430200,77024
G4802010430100,77024
G4802010430400,77024
G4802010430600,77024
G4802010430700,77024
G4802010430500,77024
G4802010430300,77024
G4802010430900,77024
G0600710008901,93562
G4802010230900,77028
G4802010230200,77028
G4802010230800,77028
G4802010231000,77028
G4802010412200,77030
G4802010314100,77030
G4802010313100,77030
G4802010423500,77031
G4802010423200,77031
G4802010440100,77031
G4801130013619,75248
G4801130013605,75248
G4801130013612,75248
G4801130013606,75248
G4801130013607,75248
G4801130013617,75248
G4801130013611,75248
G4801130013618,75248
G0600370320000,91608
G0500470950300,72933
G0600710940100,92242
G2200730005302,71291
G2200730005500,71291
G2200730005400,71291
G2200730005202,71291
G2200730005201,71291
G2200730005100,71291
G2200730005301,71291
G4802010223100,77032
G4802010240300,77032
G4802010222700,77032
G4802010240200,77032
G0600190006900,93616
G4802010422200,77035
G4802010422100,77035
G4802010420600,77035
G4802010420400,77035
G4802010422300,77035
G4802010420300,77035
G4802010420500,77035
G0600050000200,95685
G0600050000401,95685
G4800290172002,78245
G4800290171909,78245
G4800290171908,78245
G4800290171907,78245
G4800290171902,78245
G4800290171910,78245
G4800290121114,78247
G4800290121807,78247
G4800290121109,78247
G4800290121801,78247
G4800290121806,78247
G4800290121110,78247
G4000430959300,73659
G2200190001202,70607
G2200190001201,70607
G2200190001100,70607
G2200190001700,70607
G4802010433400,77036
G4802010433600,77036
G4802010433300,77036
G4802010433100,77036
G4802010432800,77036
G4802010433000,77036
G4802010432900,77036
G4802010433200,77036
G4802010433500,77036
G4802010533700,77038
G4802010533800,77038
G4802010533600,77038
G0501150950800,72847
G0500830950200,72855
G0500830950300,72855
G0600950252902,95687
G0600950253108,95687
G0600950252910,95687
G0600950253000,95687
G0600950252907,95687
G0600950252908,95687
G0600950253107,95687
G0600950253105,95687
G0600950253106,95687
G0600950252909,95687
G4800290181807,78249
G4800290191501,78249
G4800290181809,78249
G4800290181806,78249
G4800290181801,78249
G4800290181812,78249
G4800290181717,78250
G4800290181715,78250
G4800290181714,78250
G4800290181712,78250
G4800290181713,78250
G4800290181716,78250
G4800290181711,78250
G0600710002004,91701
G0600710002003,91701
G4801130017102,75253
G4801130017101,75253
G4801130017004,75253
G3500130001400,87937
G4802010331700,77048
G4802010331600,77048
G4802010232400,77049
G4802010252200,77049
G4802010252600,77049
G0600390000102,93643
G4001430009101,74126
G4001430007900,74126
G4001130010203,74126
G4802010520400,77055
G4802010520900,77055
G4802010520300,77055
G4802010522300,77055
G4802010520600,77055
G4802010521000,77055
G4802010520700,77055
G4802010520100,77055
G4802010520800,77055
G4802010520200,77055
G0600190006602,93654
G0600190006700,93654
G0600190006601,93654
G0600190006300,93654
G4802010431800,77056
G4802010431700,77056
G4802010431900,77056
G4800290121901,78261
G4800290141900,78263
G0400270000200,85364
G0400270000500,85364
G0400270000302,85364
G0400270000600,85364
G0400270000903,85364
G0400270000800,85364
G0400270011000,85364
G0400270000401,85364
G0400270000100,85364
G0400270000301,85364
G0400270000902,85364
G0400270000402,85364
G0400270000901,85364
G0600190006403,93675
G4802010432500,77063
G4802010432600,77063
G4802010431200,77063
G4802010432100,77063
G4802010431100,77063
G4802010432200,77063
G0600190000600,93701
G0600190000500,93701
G4802010551700,77064
G4802010551600,77064
G4802010534100,77064
G4802010551500,77064
G0600190004503,93704
G0600190003600,93704
G0600190004602,93704
G0600190003500,93704
G0600190004900,93704
G0600190004506,93704
G4001430006705,74132
G0501190004208,72210
G0501190004207,72210
G0501190004209,72212
G2200230970200,70631
G0600190006500,93646
G4801570670200,77053
G4802010330700,77053
G4801570670700,77053
G4801570670100,77053
G0601070000202,93647
G0601070000201,93647
G4802010314200,77054
G4802010313900,77054
G4802010314000,77054
G4802010314300,77054
G4803510950300,75933
G4001430009007,74134
G4001430009009,74134
G4001430007312,74134
G4000430959100,73663
G0501190002201,72227
G0501190002203,72227
G0501190002204,72227
G4802310960800,75401
G4802310960900,75401
G4802310961000,75401
G4802310960400,75401
G0600190007700,93656
G4802010340200,77059
G4802010340300,77059
G4802010333600,77061
G4802010333500,77061
G4802010333200,77061
G4802010333400,77061
G4802010333100,77061
G0501310001101,72903
G0501310001102,72903
G0501310000700,72903
G0501310001301,72903
G0501310001305,72903
G4001430006907,74145
G4001430006903,74145
G4001430006905,74145
G4001430006906,74145
G4001430008502,74145
G0501310000600,72904
G0501310000200,72904
G0501310000501,72904
G0501310000502,72904
G0501310000100,72904
G4800810950100,76933
G0600610021902,95722
G0600670008701,95742
G0800870000700,80723
G0800870000800,80723
G0600710000106,91709
G0600710000103,91709
G0600710000111,91709
G0600710000104,91709
G0600710000112,91709
G0600710000108,91709
G0600710000105,91709
G0600710000107,91709
G0600710000109,91709
G0600710000110,91709
G3500130001900,88002
G0600190001600,93625
G4802010222300,77039
G4802010232100,77039
G4802010223000,77039
G4802010222800,77039
G4802010222200,77039
G4802010222900,77039
G4802010532400,77040
G4802010521700,77040
G4802010551800,77040
G4802010532300,77040
G4802010534200,77040
G4802010532500,77040
G4802010451100,77042
G4802010432400,77042
G4802010450900,77042
G4802010450800,77042
G4802010452200,77042
G4802010431000,77042
G4802010432300,77042
G4802010540300,77043
G4802010540200,77043
G4802010522400,77043
G4802010540400,77043
G4802010521900,77043
G0600790010800,93452
G0600830002008,93455
G0600830002013,93455
G0600830002010,93455
G0600830002012,93455
G0600830002005,93455
G0600830002011,93455
G0600830002007,93455
G0600830002009,93455
G0600610020601,95746
G0600610020604,95746
G0600610020605,95746
G0600610020606,95746
G4803550006100,78343
G4803550006000,78343
G0801230002501,80729
G0501310010200,72936
G0501310010102,72936
G0600650010500,92264
G0600650044807,92264
G0600650044805,92264
G0600650044808,92264
G0600650044804,92264
G0600650010400,92264
G0600650044806,92264
G0600650010300,92264
G0600290005505,93505
G0600290005504,93505
G0600670009614,95758
G0600670009608,95758
G0600670009618,95758
G0600670009613,95758
G0600670009615,95758
G0600670009616,95758
G0600670009619,95758
G0600670009611,95758
G0600670009617,95758
G0600670009612,95758
G4800850030200,75409
G0501310010101,72941
G0600370910804,93510
G0600370910805,93510
G0600290005503,93519
G0600290005700,93523
G0600170030702,95762
G0600170030703,95762
G0600170030701,95762
G0600670001200,95811
G0600670005300,95811
G0600670000800,95814
G0600670000600,95814
G0600670001000,95814
G0600670000700,95814
G0600670000500,95814
G0600670000900,95814
G0600670001100,95814
G4804090010300,78362
G0501310001304,72916
G0501310001302,72916
G0500830950400,72943
G4000410975900,74342
G3400010012100,08232
G3400010012200,08232
G3400010011900,08232
G3400010012000,08232
G4802050950200,79022
G4801110950100,79022
G4801110950300,79022
G4802010310200,77003
G4802010310100,77003
G0600670005901,95821
G0600670006004,95821
G0600670006101,95821
G0600670006201,95821
G0600670007413,95821
G0600670006003,95821
G0600670006102,95821
G0600670006002,95821
G4804790001804,78371
G4802490950100,78372
G0500330020401,72921
G0500330020600,72921
G0600650045604,92254
G4001150974800,74343
G0600650044909,92270
G0600650010900,92270
G0600650045103,92270
G0500330020201,72948
G0600370900607,93535
G0600370900501,93535
G0600370900503,93535
G0600370900300,93535
G0600370900602,93535
G0600370900605,93535
G0600370900606,93535
G0600370900604,93535
G0600370900502,93535
G0600370900504,93535
G0600370900102,93535
G0600370900200,93535
G4802010411800,77005
G4802010412000,77005
G4802010412500,77005
G4802010412300,77005
G4802010412100,77005
G4802010412600,77005
G4802010412400,77005
G0600370900900,93536
G0600370901005,93536
G0600370901004,93536
G0600370901205,93536
G0600370901102,93536
G0600370901101,93536
G0600370901003,93536
G0600370901006,93536
G0600370901203,93536
G0600370901007,93536
G0600370910301,93536
G4803550005102,78373
G4803550005103,78373
G4804090010601,78374
G4804090010602,78374
G4804090010603,78374
G4804090010604,78374
G0600670005601,95825
G0600670005505,95825
G0600670005506,95825
G0600670005508,95825
G0600670005507,95825
G0600670005403,95825
G0600670005201,95826
G0600670009110,95826
G0600670009112,95826
G0600670009105,95826
G0600670009111,95826
G0600670009109,95826
G0600670009108,95826
G0600670005203,95826
G0600670009106,95826
G0600670005202,95826
G4000970040800,74330
G4804030950200,75968
G0500970953200,71960
G1600670980400,83350
G1600670980500,83350
G1600670980300,83350
G2200850980500,71449
G2200850980400,71449
G0600370910901,93543
G0600370910302,93551
G0600370910206,93551
G0600370910203,93551
G0600370901207,93551
G0600370910205,93551
G0600370910204,93551
G0600370910201,93551
G0600370910202,93551
G0600370910401,93551
G0600670009004,95827
G0600670009005,95827
G0600670009006,95827
G0600670009107,95827
G0600670009103,95827
G0600670009312,95829
G0600670009313,95829
G0600670009311,95829
G0600670009200,95829
G0600670004300,95832
G0600670009601,95832
G0600250012400,92257
G4802150021802,78589
G4802150021302,78589
G4802150021801,78589
G4802150022001,78589
G0400130116702,85042
G0400130116300,85042
G0400130116400,85042
G0400130116202,85042
G0400130116704,85042
G0400130116203,85042
G0400130116205,85042
G0400130116703,85042
G0202320000100,99840
G0400130092310,85345
G0400130092707,85345
G0400130071911,85345
G0400130092708,85345
G0400130092709,85345
G0400130071908,85345
G0400130071910,85345
G0400130071903,85345
G0400130071909,85345
G0400130092704,85345
G0400130071904,85345
G0400130071906,85345
G0600250011900,92231
G0600250012100,92231
G0600250012200,92231
G0600250012000,92231
G4800530960100,78605
G4801130006100,75224
G4801130006301,75224
G4801130006200,75224
G4801130006001,75224
G4801130006302,75224
G4801130006002,75224
G0801230002202,80550
G0801230002201,80550
G4100390001201,97426
G4100390001102,97426
G2500130813302,01106
G2500130813301,01106
G2201110960200,71277
G0600250010100,92233
G0600790010400,93428
G4900530270700,84770
G4900530271400,84770
G4900530271500,84770
G4900530270600,84770
G4900530271300,84770
G4801610980700,75860
G4801610980600,75860
G4001430001300,74110
G4001430001400,74110
G4001430000400,74110
G4001430008001,74110
G4001430000200,74110
G0600650044702,92234
G0600650010600,92234
G0600650045000,92234
G0600650044916,92234
G0600650044906,92234
G0600650044910,92234
G0600650044905,92234
G0600650044915,92234
G0600650044907,92234
G0600650010800,92234
G4800490950100,76857
G0500010980800,72166
G4100430030600,97446
G4801130013803,75234
G4801130013711,75234
G4801130013901,75234
G4801130013712,75234
G4801130013804,75234
G4801130014001,75234
G4801130013902,75234
G4801130009605,75234
G4000390950800,73601
G4000390960400,73620
G0800010008522,80601
G0800010008603,80601
G0800010008604,80601
G0800010008606,80601
G0800010008605,80601
G4803090003602,76682
G0801230001902,80621
G0801230001904,80621
G0801230001903,80621
G0500690000102,72168
G2200970961800,70584
G2200970961900,70584
G4000390961000,73625
G0501090953400,71943
G4200850031000,16161
G0601070001005,93291
G0601070001003,93291
G0601070001004,93291
G0601070001100,93291
G0601070001200,93291
G0601070001006,93291
G0601070000900,93291
G0500450030302,72173
G0500450030303,72173
G0600370127101,91405
G0600370127220,91405
G0600370123510,91405
G0600370127910,91405
G0600370127920,91405
G0600370127801,91405
G0600370127210,91405
G0600370127102,91405
G0800010008802,80640
G0501190001800,72204
G0501190001900,72204
G0501190001200,72204
G0501190002405,72204
G0501190002406,72204
G0501190001300,72204
G0501190002102,72204
G0501190002403,72204
G0600370135112,91367
G0600370137102,91367
G0600370137302,91367
G0600370137201,91367
G0600370137301,91367
G0600370137000,91367
G0600370134902,91367
G0800010008530,80602
G0800010008521,80602
G4802170960600,76692
G4802170960500,76692
G4802170960400,76692
G4801610980400,76693
G4803090001500,76704
G4803090001400,76704
G5500570990500,53948
G5500570990400,53948
G0600790012402,93444
G0600790012301,93444
G0600790012401,93444
G0600790012200,93445
G0600370127400,91406
G0600370127601,91406
G0600370127710,91406
G0600370132000,91406
G0600370127602,91406
G0600370139000,91406
G0600370127300,91406
G0600370132100,91406
G0600370127510,91406
G0600370127520,91406
G0600370131100,91406
G0600370131900,91406
G0601110007404,91377
G0601110007403,91377
G4803090000200,76706
G4803090001900,76706
G4803090000598,76706
G4803090000300,76706
G4803090003701,76706
G4803090000400,76706
G4803090003703,76706
G4803090002100,76706
G4803090002000,76706
G4803090000800,76707
G4803090002700,76707
G4803090000700,76707
G4803090001200,76707
G4803090001000,76707
G4803090001100,76708
G4803090003000,76708
G4803090004101,76708
G4803090000900,76708
G4803090001300,76708
G4701070970600,37303
G4701070970300,37303
G4701070970400,37303
G4701070970200,37303
G5101870020100,22630
G5101870020500,22630
G5101870020200,22630
G5101870020400,22630
G5101870020600,22630
G5101870020300,22630
G0600790011700,93449
G0600530011400,93451
G0600370139701,91436
G0600370141400,91436
G0600370141500,91436
G0600370139702,91436
G0801230000300,80631
G0801230000402,80631
G0801230000702,80631
G0801230000900,80631
G0801230000800,80631
G0801230001300,80631
G0801230000701,80631
G0801230000401,80631
G0801230000200,80631
G0801230000600,80631
G0801230000100,80631
G0801230000500,80631
G4801130013007,75238
G4801130018504,75238
G4801130013008,75238
G4801130013004,75238
G4801130013009,75238
G4801130013005,75238
G4801130013006,75238
G4000090966500,73645
G4801130007604,75230
G4801130013400,75230
G4801130013102,75230
G4801130013300,75230
G4801130013200,75230
G4801130013103,75230
G4801130013101,75230
G4801130009604,75230
G0600290003204,93311
G0600290002811,93311
G0600290002821,93311
G0600290002806,93311
G0600290002820,93311
G0600290002808,93311
G0600290003810,93312
G0600290003805,93312
G0600290003807,93312
G0600290003811,93312
G0600290003806,93312
G0600290003808,93312
G0600290003812,93312
G0600290003813,93312
G0600290003804,93312
G4000750963700,73651
G0600650045703,92236
G0600650045706,92236
G0600650045705,92236
G0600650045704,92236
G0600650045702,92236
G0600370920041,91387
G0600370920039,91387
G0600370920037,91387
G0600370920038,91387
G0600370920040,91387
G0600370910809,91387
G0600370910807,91387
G0600370920043,91387
G4001490965100,73632
G0600290003123,93313
G0600290003201,93313
G0600290003124,93313
G0600290003112,93313
G0600290003114,93313
G4801410010203,79821
G4801410010208,79835
G4801410010404,79836
G0600650044200,92220
G0600650043806,92220
G0600650044103,92220
G0600650044101,92220
G0600650044300,92220
G0600650044104,92220
G0600650044102,92220
G0501430011200,72764
G0501430010301,72764
G0501430010302,72764
G0501430010101,72764
G0501430010200,72764
G0600650044000,92223
G0600650043809,92223
G0600650043900,92223
G0600650043807,92223
G0600650043808,92223
G1302930990600,30286
G1302930990400,30286
G1302930990500,30286
G1302930990202,30286
G1302930990300,30286
G1302930990201,30286
G2300190026500,04457
G2300190027000,04457
G0600290003203,93314
G0600290003809,93314
G0600290003803,93314
G4801410010403,79849
G4801410010504,79853
G4801410001502,79902
G4801410001501,79902
G4801410002202,79902
G4801410001600,79902
G4801410002201,79902
G4801410003200,79905
G4801410002800,79905
G4801410003000,79905
G4801410002900,79905
G4801410003602,79905
G4801410003100,79905
G4801410003601,79905
G4801410010102,79906
G4801410010103,79906
G4801410004103,79907
G4801410003804,79907
G4801410004104,79907
G4801410003803,79907
G4801410004107,79907
G4801410003902,79907
G4801410004003,79907
G4801410003901,79907
G4801410003903,79907
G4801410004004,79907
G4801410004106,79907
G4900530271600,84790
G4900530271200,84790
G4900530271800,84790
G4900530271700,84790
G4900530271100,84790
G0600370310300,91504
G0600370310600,91504
G0600370310400,91504
G4001490964900,73647
G4001190010100,74075
G4001190010200,74075
G4001190010400,74075
G0800150000400,81211
G0501430011003,72774
G0600790011102,93401
G0600790011103,93401
G0600790011501,93401
G0600790011101,93401
G0600790011600,93401
G0600790011000,93401
G4801410001110,79912
G4801410001202,79912
G4801410001113,79912
G4801410001105,79912
G4801410001104,79912
G4801410001111,79912
G4801410010209,79912
G4801410001112,79912
G4801410001107,79912
G4801410001109,79912
G4801410003501,79915
G4801410004202,79915
G4801410003702,79915
G4801410003701,79915
G4801410003502,79915
G4801410004105,79915
G4801410003801,79915
G4801410004201,79915
G4801410001203,79922
G4801410001302,79922
G4801410001400,79922
G4801410004002,79927
G4801410010310,79927
G4801410010401,79927
G4801410010402,79927
G4001430003900,74114
G4001430004301,74114
G4001430004200,74114
G4001430004500,74114
G4001430005300,74114
G0501150951502,72801
G4801410001002,79930
G4801410002400,79930
G4801410002300,79930
G4801410000800,79930
G4801410000900,79930
G4801410000401,79930
G4801410000700,79930
G4801410001001,79930
G4801410010204,79932
G4801410001301,79932
G4801410001201,79932
G4801410010303,79935
G4801410010307,79935
G4801410004313,79935
G4801410004312,79935
G0600370128702,91423
G0600370141100,91423
G0600370141700,91423
G0600370124700,91423
G0600370143902,91423
G0600370141200,91423
G0600370124600,91423
G4001310050802,74080
G4802150024301,78563
G2200530980300,70591
G0600370311600,91505
G0600370311200,91505
G0600370311100,91505
G0600370311000,91505
G0600370310500,91505
G0600370311300,91505
G0600370311500,91505
G0600370311400,91505
G4001430002500,74103
G4802250950600,75847
G4800610012402,78566
G4800610012403,78566
G4800610012301,78566
G4800610012401,78566
G4802150023102,78570
G4802150022900,78570
G4802150023000,78570
G4802150023101,78570
G4802150022800,78570
G0600370670500,90274
G0600370670201,90274
G0600370670322,90274
G0600370670301,90274
G0600370670406,90274
G0600370670321,90274
G0600370670202,90274
G0600810611900,94303
G0600810612100,94303
G0600810612000,94303
G0600850511100,94303
G0600850511000,94303
G0600850510801,94303
G0600370139801,91356
G0600370139400,91356
G0600370139301,91356
G0600370139302,91356
G0600370139303,91356
G0600370139802,91356
G0600370139502,91356
G4001430005001,74105
G4001430005100,74105
G4001430006801,74105
G4001430004101,74105
G4001430005002,74105
G4001430008700,74105
G4001430004400,74105
G4001430004302,74105
G4001430006802,74105
G0600890011700,96019
G4802150020201,78574
G4802150024102,78574
G4802150024103,78574
G4800610012506,78575
G3000730940300,59486
G3000730977100,59486
G0900070670200,06475
G0900070670100,06475
G0900010211300,06811
G0900010211200,06811
G0900010210800,06811
G0900010211000,06811
G0900010211100,06811
G0900010210900,06811
G0900010211400,06811
G1201030024406,33716
G1201030024407,33716
G4200150981100,18853
G4802270950200,79511
G5101210021100,24073
G5101210020800,24073
G5101210021000,24073
G5101210020900,24073
G5300570952300,98273
G5300570952200,98273
G5300570952500,98273
G5300570952600,98273
G5300570952100,98273
G4001430001200,74106
G4001430008002,74106
G4001430006200,74106
G4001430000800,74106
G4001430000600,74106
G4001430000900,74106
G4001430001000,74106
G4001430000500,74106
G4001430000700,74106
G4800610011700,78586
G4800610011400,78586
G4800610012000,78586
G4800610012100,78586
G4800610012200,78586
G4800610011500,78586
G4800610011600,78586
G4800610012505,78586
G4800890750200,77442
G0600010442800,94538
G0600010442900,94538
G0600010443002,94538
G0600010443001,94538
G0600010441921,94538
G0600010441922,94538
G0600010442400,94538
G0600010442500,94538
G0600010442300,94538
G0600010441901,94538
G0600010441923,94538
G0600010441503,94538
G0600010443200,94539
G0600010442100,94539
G0600010443302,94539
G0600010442000,94539
G0600010443301,94539
G0600010443103,94539
G0600010443102,94539
G0600010442200,94539
G0600010443101,94539
G2905100101400,63111
G2905100101500,63111
G2905100115600,63111
G2905100101800,63111
G2905100115500,63111
G0600370408626,91748
G0600370408703,91748
G0600370408212,91748
G0600370408722,91748
G0600370408705,91748
G0600370408721,91748
G0600370408704,91748
G0600370408706,91748
G0600370408211,91748
G0600370408627,91748
G4800850031100,75442
G3500010003807,87059
G3500010003806,87059
G3500010003804,87059
G4100510010408,97080
G4100510010402,97080
G4100510009901,97080
G4100510010409,97080
G4100510009903,97080
G4100510009902,97080
G4802010543100,77447
G4802010555800,77447
G0600370702901,90292
G0600370274200,90292
G0600370275302,90292
G0600370274100,90292
G2200070050100,70341
G2201010040500,70342
G4801130019023,75081
G4801130019037,75081
G4801130019024,75081
G4801130019010,75081
G4801130019100,75081
G4801130019012,75081
G0800170990600,80825
G0500350030801,72364
G0600370401601,91750
G0600370401603,91750
G0600370401602,91750
G0600370401500,91750
G0600370400302,91750
G0600370400204,91750
G0600370400203,91750
G2200510027602,70094
G2200510027100,70094
G2200510027502,70094
G2200510027501,70094
G2200510027300,70094
G2200510027400,70094
G2200510027200,70094
G2200510027601,70094
G3200030002957,89113
G3200030002960,89113
G4801130018122,75048
G4200030402000,15014
G1302450010902,30906
G1302450010706,30906
G1302450010506,30906
G1302450010507,30906
G1302450010508,30906
G1302450010504,30906
G1302450010705,30906
G1302450010400,30906
G1302450010510,30906
G1302450010505,30906
G1302450010511,30906
G1302450010509,30906
G2201090001000,70343
G0800310001000,80223
G0800310001401,80223
G0800310001402,80223
G0800310002100,80223
G0800310001302,80223
G0800310001403,80223
G0800310005400,80223
G4100510002501,97212
G4100510002401,97212
G4100510002301,97212
G4100510002600,97212
G4100510003302,97212
G4900350113308,84119
G4900350113305,84119
G4900350113304,84119
G4900350113306,84119
G4900350111500,84119
G4900350113307,84119
G4900350113509,84119
G4900350113520,84119
G4900350113519,84119
G4900350113510,84119
G4001090101200,73103
G4001090102500,73103
G4001090101100,73103
G4001090101700,73103
G4001090101800,73103
G4001090101600,73103
G0800730991700,80828
G0800390991100,80828
G0600370401312,91773
G0600370400304,91773
G0600370400303,91773
G0600370401302,91773
G0600370401311,91773
G4000530956500,73759
G0501110990700,72365
G4803970040302,75087
G4803970040200,75087
G4803970040301,75087
G4803970040100,75087
G0400130421301,85201
G0400130420501,85201
G0400130421102,85201
G0400130421201,85201
G0400130421101,85201
G0400130421000,85201
G0400130421202,85201
G0400130421400,85201
G0400130421302,85201
G4001090102700,73104
G4001090102600,73104
G4001090103000,73104
G0600370701301,90402
G0600370701201,90402
G4100510002802,97213
G4100510002702,97213
G4100510002701,97213
G4100510001801,97213
G4100510001701,97213
G4100510002901,97213
G4100510002801,97213
G4100510002902,97213
G5300570950100,98221
G5300570950200,98221
G5300570950300,98221
G5300570950700,98221
G5300570950400,98221
G5300570950500,98221
G5300570950600,98221
G0800690002300,80512
G0800690002400,80512
G0500310000300,72401
G0500310000601,72401
G0500310000500,72401
G0500310000602,72401
G0500310000700,72401
G0500310000200,72401
G0500310000100,72401
G0600370480012,91775
G0600370480202,91775
G0600370480011,91775
G0600370480201,91775
G0600370480102,91775
G0600370480002,91775
G4000490991600,73057
G0800630992100,80807
G4801470950701,75452
G0600370482001,91754
G0600370482701,91754
G0600370482002,91754
G0600370481714,91754
G0600370530400,91754
G0600370482102,91754
G0600370481713,91754
G0600370482101,91754
G0600370482702,91754
G4100710031000,97101
G0600370186100,90065
G0600370185320,90065
G0600370185310,90065
G0600370185202,90065
G0600370185100,90065
G0600370185201,90065
G0600370186200,90065
G0600370186300,90065
G0600370186401,90065
G0600370186402,90065
G3200050000301,89413
G4801130018124,75089
G4801130018125,75089
G4001090101900,73106
G4001090103400,73106
G4001090102400,73106
G4001090103300,73106
G4001090101000,73106
G4001090103500,73106
G0800350014109,80126
G0800350014111,80126
G0800350014110,80126
G0800350014119,80126
G0800350014108,80126
G0800350014107,80126
G3500010003100,87107
G3500010002900,87107
G3500010003202,87107
G3500010003201,87107
G3500010003501,87107
G3500010003400,87107
G3500010003502,87107
G2200190002600,70669
G2200190002500,70669
G0800410003909,80808
G3200030004717,89115
G3200030004703,89115
G3200030004707,89115
G3200030004708,89115
G3200030004716,89115
G3200030004709,89115
G3200030004714,89115
G3200030004711,89115
G3200030004715,89115
G3200030004712,89115
G3200030004713,89115
G3200030004710,89115
G3200030006102,89115
G3500610970200,87068
G3500610940300,87068
G2201090001600,70356
G0800590011722,80228
G0800590011723,80228
G0800590011724,80228
G0800590011720,80228
G0800590011711,80228
G0800590011725,80228
G0800590011712,80228
G0800590011726,80228
G4001090102000,73107
G4001090105800,73107
G4001090105906,73107
G4001090100900,73107
G4001090102300,73107
G4001090105905,73107
G4001090102200,73107
G4001090102100,73107
G4001090105907,73107
G0600370293202,90501
G0600370650902,90501
G0600370651001,90501
G0600370650901,90501
G0600370651002,90501
G0600370293201,90501
G0600370292000,90501
G2200710013000,70118
G2200710012900,70118
G2200710012700,70118
G2200710012500,70118
G2200710013100,70118
G2200710012101,70118
G2200710012600,70118
G2200710011500,70118
G2200710007605,70118
G2200710007502,70118
G2200710012102,70118
G2200710012000,70118
G2200710007501,70118
G2200710013200,70118
G4900110125503,84075
G4900110125403,84075
G0600370275520,90230
G0600370702600,90230
G0600370275100,90230
G0600370275510,90230
G0600370702700,90230
G0600370703001,90230
G0400210001302,85122
G0400210001301,85122
G0400210001402,85122
G0400210001401,85122
G0500930011200,72370
G0500930011100,72370
G0500930010900,72370
G0500930011000,72370
G0800350014402,80118
G3200030002916,89117
G3200030005804,89117
G3200030005803,89117
G3200030002939,89117
G3200030002915,89117
G3200030005805,89117
G3200030005807,89117
G3200030005809,89117
G3200030002940,89117
G3200030002951,89117
G3200030005808,89117
G3200030005806,89117
G0600750030201,94122
G0600750032600,94122
G0600750030202,94122
G0600750032700,94122
G0600750030101,94122
G0600750035202,94122
G0600750035201,94122
G0600750030301,94122
G0600750035100,94122
G4900350113407,84128
G4900350113409,84128
G4900350113408,84128
G0800010009002,80229
G0800010009104,80229
G0800010009205,80229
G0800010009204,80229
G0800010009001,80229
G0800010009103,80229
G0800010009101,80229
G0800010009003,80229
G0800010009203,80229
G0800010009202,80229
G0501090953300,71921
G0500190953700,71921
G4100290001200,97504
G4100290000401,97504
G4100290000601,97504
G4100290000500,97504
G4100290000402,97504
G4100290000602,97504
G0600750012800,94123
G0600750012700,94123
G0600750012900,94123
G0600750012600,94123
G0600750013000,94123
G4803390692400,77365
G4803390692300,77365
G0600750023400,94124
G0600750060900,94124
G0600750023003,94124
G0600750023002,94124
G0600750060600,94124
G0600750061000,94124
G0600750023300,94124
G0600750023001,94124
G0600750023200,94124
G0600750023102,94124
G0600750023103,94124
G0600750023101,94124
G2201090000201,70360
G2201090000900,70360
G2201090001500,70360
G2201090000300,70360
G0800590011804,80232
G0800590011702,80232
G0800590011709,80232
G0800590011710,80232
G0800590011803,80232
G0400130420210,85205
G0400130420204,85205
G0400130420208,85205
G0400130420203,85205
G0400130420202,85205
G0400130420209,85205
G0400130420706,85205
G0800590012044,80127
G0800590012043,80127
G0800590012045,80127
G0800590012022,80127
G0800590012035,80127
G0800590012024,80127
G0800590012042,80127
G0800590012041,80127
G3200030003303,89130
G3200030003410,89130
G3200030003306,89130
G3200030003414,89130
G3200030003305,89130
G3200030003304,89130
G4900350112402,84047
G4900350112401,84047
G4900350112502,84047
G4900350112503,84047
G4900350112501,84047
G0600370194500,90048
G0600370700400,90048
G0600370214900,90048
G0600370214600,90048
G0600370214700,90048
G0600370214800,90048
G0400130116725,85048
G0400130116714,85048
G0400130116728,85048
G0400130116712,85048
G0400130116727,85048
G0400130116713,85048
G0400130116705,85048
G0400130116721,85048
G0400130116729,85048
G4801130018501,75041
G4801130018300,75041
G4801130018206,75041
G4801130018401,75041
G4801130018205,75041
G4801130018402,75041
G4801130018403,75041
G4804070200101,77371
G4803390692700,77372
G4900050000102,84305
G0600370650001,90504
G0600370650200,90504
G0600370650002,90504
G0600370650300,90504
G0600370650102,90504
G0600370650101,90504
G4100510007400,97218
G4100510007500,97218
G4100510007300,97218
G4100510007600,97218
G0500570980400,71801
G0500570980100,71801
G0500570980300,71801
G0500570980500,71801
G0400130030358,85050
G0400130030356,85050
G0400130030355,85050
G0800350014117,80108
G0800350014123,80108
G0800350014122,80108
G0600850511300,94301
G0600850511200,94301
G0600850511400,94301
G0600850510600,94306
G0600850510803,94306
G0600850510900,94306
G0600850510700,94306
G0600850510802,94306
